okved_provider,okved_consumer,normalized_consumption
51,45,0.0009579354229570109
51,46,0.0050939526982960006
51,47,0.0006416685695126498
51,55.1,0.020528175491794438
51,55.2,0.020528175491794438
51,56.1,0.020793124494812024
51,56.3,0.020793124494812024
51,56.2,0.020793124494812024
51,49.1,0.00016619690144118382
51,49.3,0.0021201888157590908
51,49.5,5.141303587807296e-07
51,50,0.0017578961498878143
51,51,0.10742917597272834
52,01.1,0.001735914128117835
52,01.4,0.001735914128117835
52,01.6,0.0002778793418647165
52,01.7,0.0002963841138114997
52,02,0.002061717427378938
52,03,0.00048503746048243903
52,05,0.002145752363106558
52,06.10,0.0008612752983560975
52,09.1,6.54511720028343e-05
52,07.21,0.0004538234626730202
52,07.1,0.00039661554732945526
52,07.2,0.0005018644028048123
52,08,0.02988979364923641
52,10.1,0.0015291028155436626
52,10.2,0.0014794838661348017
52,10.3,0.0018392578370327842
52,10.4,0.001018441696407798
52,10.5,0.0008156288537487707
52,10.6,0.008759890198611335
52,10.9,0.0002716983475565262
52,10.8,0.004586578160770159
52,11.0,0.007176700757540633
52,12,0.00019131432944327528
52,13,0.0018160351851184246
52,14,0.02308629323846169
52,15,0.002280501710376283
52,16,0.021400081816322362
52,17,0.006002210549865932
52,58.1,0.011477239353891337
52,18.1,0.006846348876395645
52,18.2,0.006846348876395645
52,19.1,0.0005072516278636426
52,19.2,0.051633814114466534
52,20.1,0.00137314036358735
52,20.2,0.0011085109003571862
52,20.3,0.01754928577156145
52,21.1,0.00021501341725883188
52,20.4,0.0051976223342817705
52,20.5,0.009181934079156578
52,20.6,0.00029599810561212414
52,22.1,0.028643406202995377
52,22.2,0.006191895219571386
52,23.1,0.001351623726924582
52,23.4,0.0031886804249650117
52,23.3,0.0031886804249650117
52,23.32,0.0031886804249650117
52,23.5,0.00702540742003849
52,23.6,0.030188165269444758
52,23.7,0.030188165269444758
52,23.9,0.030188165269444758
52,24.1,0.0056495331285161265
52,24.51,0.0056495331285161265
52,24.3,0.0056495331285161265
52,24.4,0.0009273429933322134
52,24.5,0.0017141632740518536
52,25.1,0.011688088497336217
52,25.2,0.011688088497336217
52,25.3,0.011688088497336217
52,25.5,0.001387535795471319
52,25.6,0.001387535795471319
52,25.7,0.013843640298475565
52,25.9,0.013843640298475565
52,28.1,0.01843571487283409
52,28.2,0.01843571487283409
52,28.3,0.01843571487283409
52,28.4,0.01843571487283409
52,28.9,0.01843571487283409
52,27.5,0.005341703838317088
52,28.23,0.01246177370030581
52,26.20,0.015428049962927052
52,27,0.023221020348957684
52,26,0.004847884771663693
52,32.5,0.0003342980219108475
52,26.5,0.005372706650216897
52,26.51.7,0.005372706650216897
52,26.7,0.005372706650216897
52,26.52,0.005372706650216897
52,29,0.015186162415713866
52,30,0.06012817555146392
52,31.0,0.032775095037501284
52,32.1,0.00037838655970939914
52,32.2,0.012237795305377445
52,32.3,0.012237795305377445
52,32.4,0.012237795305377445
52,32.9,0.012237795305377445
52,38.21,0.000497787081148867
52,35.1,0.009419939977467883
52,35.2,0.005125158206754214
52,35.3,0.006422056706665153
52,36,0.007883937656246842
52,41,0.017346290938443816
52,45,0.04465316639948071
52,46,0.008923727632780354
52,47,0.05291742419206123
52,55.1,0.09946903328533276
52,55.2,0.09946903328533276
52,56.1,0.005625113409544547
52,56.3,0.005625113409544547
52,56.2,0.005625113409544547
52,49.1,0.20882235307788546
52,49.3,0.06164641408197224
52,49.5,0.0012704161165471828
52,50,0.1320659434788445
52,51,0.1701775008816269
52,52,0.18629254449634955
53,01.1,1.7854458517469438e-05
53,01.4,1.7854458517469438e-05
53,01.6,5.8500914076782425e-05
53,01.7,0.0
53,02,0.0005754929404336873
53,03,0.0
53,05,0.00041684365980793455
53,06.10,1.398822990369532e-05
53,09.1,1.2331380232418057e-05
53,07.21,0.0
53,07.1,2.644103648863035e-05
53,07.2,9.380643043080603e-06
53,08,0.00021382195423203963
53,10.1,1.6620682777648507e-05
53,10.2,3.745528775024814e-05
53,10.3,1.7943978897880822e-05
53,10.4,8.779669796618949e-06
53,10.5,1.9512652003559106e-05
53,10.6,2.018407879864363e-05
53,10.9,5.951487613142956e-05
53,10.8,3.598884345852784e-05
53,11.0,0.0001761722408181809
53,12,0.0
53,13,0.0032039727459533497
53,14,0.00861385564299387
53,15,0.0037289284723720302
53,16,0.0008341429740233178
53,17,0.003698163106523794
53,58.1,0.025961820851688692
53,18.1,0.011519503629864092
53,18.2,0.011519503629864092
53,19.1,0.0003312663692170727
53,19.2,0.0035397572822744774
53,20.1,4.492892805193783e-05
53,20.2,0.00011085109003571863
53,20.3,0.0009794151001752637
53,21.1,4.4267468259171274e-05
53,20.4,0.0012395413696932136
53,20.5,0.0005844351176748649
53,20.6,0.0001775988633672745
53,22.1,0.0013149759613166369
53,22.2,0.0014810585107332133
53,23.1,0.0003438341059720428
53,23.4,0.0006444693468255076
53,23.3,0.0006444693468255076
53,23.32,0.0006444693468255076
53,23.5,0.00026795936761589244
53,23.6,0.0005189357050919713
53,23.7,0.0005189357050919713
53,23.9,0.0005189357050919713
53,24.1,0.00016367575190711928
53,24.51,0.00016367575190711928
53,24.3,0.00016367575190711928
53,24.4,0.0001457555046467488
53,24.5,3.061005846521167e-05
53,25.1,0.0006729560317302388
53,25.2,0.0006729560317302388
53,25.3,0.0006729560317302388
53,25.5,4.7235261122427884e-05
53,25.6,4.7235261122427884e-05
53,25.7,0.0018727574021513394
53,25.9,0.0018727574021513394
53,28.1,0.0037998546245353623
53,28.2,0.0037998546245353623
53,28.3,0.0037998546245353623
53,28.4,0.0037998546245353623
53,28.9,0.0037998546245353623
53,27.5,0.005066358279640949
53,28.23,0.011697247706422019
53,26.20,0.018131523412992644
53,27,0.014529197231547102
53,26,0.1704194961562532
53,32.5,2.8654116163786927e-05
53,26.5,0.0055740368340594475
53,26.51.7,0.0055740368340594475
53,26.7,0.0055740368340594475
53,26.52,0.0055740368340594475
53,29,0.0010653469085560672
53,30,9.431074083263326e-05
53,31.0,0.03287783828213295
53,32.1,0.0
53,32.2,0.004955645085021469
53,32.3,0.004955645085021469
53,32.4,0.004955645085021469
53,32.9,0.004955645085021469
53,38.21,2.552754262301882e-05
53,35.1,0.008659319063656473
53,35.2,0.0004575446311745894
53,35.3,0.0059012202624490065
53,36,0.0028705619158642345
53,41,0.0037734565605811875
53,45,0.006670141723300255
53,46,0.004924049281995945
53,47,0.0034800403499695063
53,55.1,0.009280816052068994
53,55.2,0.009280816052068994
53,56.1,0.0005113739463222315
53,56.3,0.0005113739463222315
53,56.2,0.0005113739463222315
53,49.1,0.0025868615269036294
53,49.3,0.009662603088058509
53,49.5,3.598912511465107e-05
53,50,0.0005305650197843222
53,51,0.01968672857646644
53,52,0.0034346712887337707
53,53,0.4390136085530096
64,01.1,3.36930910732891e-05
64,01.4,3.36930910732891e-05
64,01.6,1.4625228519195606e-05
64,01.7,0.0
64,02,5.5873101012979345e-06
64,03,0.0
64,05,5.954909425827637e-06
64,06.10,8.564222390017543e-07
64,09.1,9.485677101860044e-07
64,07.21,0.0
64,07.1,0.0
64,07.2,0.0
64,08,2.515552402729878e-05
64,10.1,2.3743832539497867e-06
64,10.2,0.0
64,10.3,2.6915968346821232e-05
64,10.4,3.5118679186475796e-05
64,10.5,0.00016780880723060832
64,10.6,6.728026266214543e-06
64,10.9,5.17520662012431e-06
64,10.8,1.799442172926392e-05
64,11.0,0.0
64,12,0.0
64,13,0.0005317423122679258
64,14,0.0021752160714630987
64,15,0.0009245277204228174
64,16,3.835140110452036e-05
64,17,0.004945354005202473
64,58.1,0.014261380323054332
64,18.1,0.057589644257570724
64,18.2,0.057589644257570724
64,19.1,1.0352074038033522e-05
64,19.2,0.0016336655724068277
64,20.1,1.053021751217293e-05
64,20.2,1.2316787781746514e-05
64,20.3,2.8637868426177304e-05
64,21.1,2.107974679008156e-06
64,20.4,9.859988168014199e-05
64,20.5,0.00047843463064560016
64,20.6,0.0
64,22.1,0.00010150691631216146
64,22.2,0.0006875218458754463
64,23.1,1.1856348481794578e-05
64,23.4,3.366630916252652e-05
64,23.3,3.366630916252652e-05
64,23.32,3.366630916252652e-05
64,23.5,2.9231931012642816e-05
64,23.6,3.81370071983601e-05
64,23.7,3.81370071983601e-05
64,23.9,3.81370071983601e-05
64,24.1,1.4340171617240057e-05
64,24.51,1.4340171617240057e-05
64,24.3,1.4340171617240057e-05
64,24.4,4.2247972361376466e-06
64,24.5,1.5305029232605835e-05
64,25.1,3.61804318134537e-05
64,25.2,3.61804318134537e-05
64,25.3,3.61804318134537e-05
64,25.5,1.1808815280606971e-05
64,25.6,1.1808815280606971e-05
64,25.7,0.002045657203802241
64,25.9,0.002045657203802241
64,28.1,7.736166632731404e-05
64,28.2,7.736166632731404e-05
64,28.3,7.736166632731404e-05
64,28.4,7.736166632731404e-05
64,28.9,7.736166632731404e-05
64,27.5,0.00011013822347045542
64,28.23,0.09429153924566769
64,26.20,0.021525124051788056
64,27,0.00401591445977869
64,26,0.0037045685943002324
64,32.5,0.0
64,26.5,4.916202163597161e-05
64,26.51.7,4.916202163597161e-05
64,26.7,4.916202163597161e-05
64,26.52,4.916202163597161e-05
64,29,3.0807606497423584e-05
64,30,3.1920558435660486e-05
64,31.0,0.00020548648926333094
64,32.1,0.27455728772514
64,32.2,0.01923622538727799
64,32.3,0.01923622538727799
64,32.4,0.01923622538727799
64,32.9,0.01923622538727799
64,38.21,3.1909428278773523e-06
64,35.1,0.003541508774919491
64,35.2,1.4812595973278074e-05
64,35.3,0.003052149346266642
64,36,0.0017519861458326314
64,41,0.0014135156951486073
64,45,0.015385977162976877
64,46,0.0012058139948536125
64,47,0.0027140846251008026
64,55.1,0.043714356401098727
64,55.2,0.043714356401098727
64,56.1,0.009633625311360748
64,56.3,0.009633625311360748
64,56.2,0.009633625311360748
64,49.1,0.0008451720475728494
64,49.3,0.00010775877149402639
64,49.5,2.0565214351229187e-05
64,50,3.835409781573413e-05
64,51,0.02166745033501822
64,52,2.8632099949052574e-05
64,53,0.044152168152280714
64,64,0.0949019174689503
65.20,01.1,0.0
65.20,01.4,0.0
65.20,01.6,0.0
65.20,01.7,0.0
65.20,02,0.0
65.20,03,0.0
65.20,05,0.0
65.20,06.10,0.0
65.20,09.1,0.0
65.20,07.21,0.0
65.20,07.1,0.0
65.20,07.2,0.0
65.20,08,0.0
65.20,10.1,0.0
65.20,10.2,0.0
65.20,10.3,0.0
65.20,10.4,0.0
65.20,10.5,0.0
65.20,10.6,0.0
65.20,10.9,0.0
65.20,10.8,0.00020593615979046486
65.20,11.0,0.0008901334272918614
65.20,12,0.0
65.20,13,0.0
65.20,14,0.0
65.20,15,0.0
65.20,16,2.2371650644303544e-05
65.20,17,0.002581200976381845
65.20,58.1,0.025832599118942732
65.20,18.1,0.044963858836868695
65.20,18.2,0.044963858836868695
65.20,19.1,0.0
65.20,19.2,0.001466407213202419
65.20,20.1,0.0
65.20,20.2,0.0
65.20,20.3,0.0
65.20,21.1,0.00017917784771569325
65.20,20.4,0.000760627658675381
65.20,20.5,8.021658477890303e-05
65.20,20.6,0.0
65.20,22.1,0.0006136554486144306
65.20,22.2,0.0011052832117661754
65.20,23.1,0.0
65.20,23.4,0.00011061787296258713
65.20,23.3,0.00011061787296258713
65.20,23.32,0.00011061787296258713
65.20,23.5,0.0
65.20,23.6,0.0
65.20,23.7,0.0
65.20,23.9,0.0
65.20,24.1,0.0
65.20,24.51,0.0
65.20,24.3,0.0
65.20,24.4,0.0
65.20,24.5,0.0
65.20,25.1,0.0
65.20,25.2,0.0
65.20,25.3,0.0
65.20,25.5,0.0
65.20,25.6,0.0
65.20,25.7,0.001822247347736469
65.20,25.9,0.001822247347736469
65.20,28.1,4.996274283639032e-05
65.20,28.2,4.996274283639032e-05
65.20,28.3,4.996274283639032e-05
65.20,28.4,4.996274283639032e-05
65.20,28.9,4.996274283639032e-05
65.20,27.5,0.0013767277933806929
65.20,28.23,0.050509683995922525
65.20,26.20,0.01927222951006673
65.20,27,0.0001864975755315181
65.20,26,0.002284764191038419
65.20,32.5,0.0
65.20,26.5,0.0
65.20,26.51.7,0.0
65.20,26.7,0.0
65.20,26.52,0.0
65.20,29,0.001052427589702309
65.20,30,0.0
65.20,31.0,0.007654371725059077
65.20,32.1,0.0
65.20,32.2,0.005523085361932324
65.20,32.3,0.005523085361932324
65.20,32.4,0.005523085361932324
65.20,32.9,0.005523085361932324
65.20,38.21,0.0
65.20,35.1,0.0007835416881548927
65.20,35.2,1.3166751976247176e-05
65.20,35.3,0.0006164027642558071
65.20,36,0.0011050989535251984
65.20,41,0.000348730692835829
65.20,45,0.0014890289839393372
65.20,46,0.0007298250346847541
65.20,47,0.0038066554326493685
65.20,55.1,0.0068194649733247905
65.20,55.2,0.0068194649733247905
65.20,56.1,0.02986588805859355
65.20,56.3,0.02986588805859355
65.20,56.2,0.02986588805859355
65.20,49.1,7.904486775861182e-05
65.20,49.3,0.000655649148635732
65.20,49.5,0.0
65.20,50,1.2784699271911376e-05
65.20,51,0.007717174091924297
65.20,52,0.0
65.20,53,0.022172819008355552
65.20,64,0.023040974610318437
65.20,65.20,0.2937326114638843
66,01.1,0.0
66,01.4,0.0
66,01.6,0.0
66,01.7,0.0
66,02,0.0
66,03,0.0
66,05,0.0
66,06.10,0.0
66,09.1,0.0
66,07.21,0.0
66,07.1,0.0
66,07.2,0.0
66,08,0.0
66,10.1,0.0
66,10.2,0.0
66,10.3,0.0
66,10.4,0.0
66,10.5,0.0
66,10.6,0.0
66,10.9,0.0
66,10.8,3.998760384280871e-06
66,11.0,1.854444640191378e-05
66,12,0.0
66,13,1.8025163127726297e-05
66,14,7.73410158742435e-05
66,15,3.0817590680760583e-05
66,16,3.195950092043363e-06
66,17,0.00030887592537557647
66,58.1,0.0012804698972099854
66,18.1,0.002803105462906095
66,18.2,0.002803105462906095
66,19.1,0.0
66,19.2,8.585731049746739e-05
66,20.1,0.0
66,20.2,0.0
66,20.3,5.727573685235461e-06
66,21.1,4.215949358016312e-06
66,20.4,0.0005352565005493422
66,20.5,4.297317041726948e-05
66,20.6,0.0
66,22.1,2.306975370730942e-05
66,22.2,4.7234325289152794e-05
66,23.1,0.0
66,23.4,4.809472737503788e-06
66,23.3,4.809472737503788e-06
66,23.32,4.809472737503788e-06
66,23.5,0.0
66,23.6,0.0
66,23.7,0.0
66,23.9,0.0
66,24.1,4.944886764565537e-07
66,24.51,4.944886764565537e-07
66,24.3,4.944886764565537e-07
66,24.4,0.0
66,24.5,0.0
66,25.1,1.809021590672685e-06
66,25.2,1.809021590672685e-06
66,25.3,1.809021590672685e-06
66,25.5,0.0
66,25.6,0.0
66,25.7,0.00011656166403431573
66,25.9,0.00011656166403431573
66,28.1,3.384572901819989e-05
66,28.2,3.384572901819989e-05
66,28.3,3.384572901819989e-05
66,28.4,3.384572901819989e-05
66,28.9,3.384572901819989e-05
66,27.5,0.00022027644694091084
66,28.23,0.005071355759429154
66,26.20,0.0011635202190155706
66,27,0.00013054830287206266
66,26,0.00014571676770318615
66,32.5,0.0
66,26.5,1.638734054532387e-05
66,26.51.7,1.638734054532387e-05
66,26.7,1.638734054532387e-05
66,26.52,1.638734054532387e-05
66,29,4.3726925351181864e-05
66,30,7.254672371741019e-07
66,31.0,0.0001541148669474982
66,32.1,0.005524443771757227
66,32.2,0.0005106962492197696
66,32.3,0.0005106962492197696
66,32.4,0.0005106962492197696
66,32.9,0.0005106962492197696
66,38.21,0.0
66,35.1,0.00012830650855318593
66,35.2,8.229219985154485e-07
66,35.3,0.00014454405905998577
66,36,7.412249078522671e-05
66,41,5.441831357646227e-05
66,45,0.0005684668115699716
66,46,6.855426829991344e-05
66,47,0.00017631433666789027
66,55.1,0.0018016074906272005
66,55.2,0.0018016074906272005
66,56.1,0.0009320202570066476
66,56.3,0.0009320202570066476
66,56.2,0.0009320202570066476
66,49.1,3.175306653551073e-05
66,49.3,3.848527553358085e-05
66,49.5,5.141303587807296e-07
66,50,0.0
66,51,0.0009168919713177383
66,52,2.951762881345626e-06
66,53,0.002006223866911494
66,64,0.007743460062647741
66,65.20,0.006037952031037739
66,66,0.02179310184809216
68,01.1,0.00021511742762176888
68,01.4,0.00021511742762176888
68,01.6,0.0014186471663619738
68,01.7,0.0
68,02,0.0012739067030959291
68,03,0.0008834610887358711
68,05,0.0011790720663138721
68,06.10,7.821989782882689e-05
68,09.1,0.00027129036511319726
68,07.21,0.0
68,07.1,4.8475233562488976e-05
68,07.2,0.00021106446846931356
68,08,0.002860183081903871
68,10.1,0.0018069056562557875
68,10.2,0.001329662715133809
68,10.3,0.0022878573094798045
68,10.4,0.0003775258012546148
68,10.5,0.001159051529011411
68,10.6,0.0008746434146078906
68,10.9,0.0002975743806571478
68,10.8,0.0015095320450660289
68,11.0,0.0047102893860861
68,12,0.0021044576238760278
68,13,0.0014960885396012827
68,14,0.01233589203194184
68,15,0.002003143394249438
68,16,0.11351695131928823
68,17,0.04174165951521507
68,58.1,0.0212511013215859
68,18.1,0.006236122265791088
68,18.2,0.006236122265791088
68,19.1,9.316866634230169e-05
68,19.2,0.005688863801785478
68,20.1,0.0010979506792692308
68,20.2,0.001170094839265919
68,20.3,0.06214417448480475
68,21.1,0.0004047311383695659
68,20.4,0.04000338056737189
68,20.5,0.008316740914755552
68,20.6,0.0012629252506117297
68,22.1,0.039606153164708814
68,22.2,0.05735296741776241
68,23.1,0.016260981942781264
68,23.4,0.08782097218681918
68,23.3,0.08782097218681918
68,23.32,0.08782097218681918
68,23.5,0.028067525760639207
68,23.6,0.0640551896975599
68,23.7,0.0640551896975599
68,23.9,0.0640551896975599
68,24.1,0.0046991258923666296
68,24.51,0.0046991258923666296
68,24.3,0.0046991258923666296
68,24.4,0.00034537717405425263
68,24.5,0.0001683553215586642
68,25.1,0.018294635346472864
68,25.2,0.018294635346472864
68,25.3,0.018294635346472864
68,25.5,0.00743660142296224
68,25.6,0.00743660142296224
68,25.7,0.02596411066364383
68,25.9,0.02596411066364383
68,28.1,0.020332687399235102
68,28.2,0.020332687399235102
68,28.3,0.020332687399235102
68,28.4,0.020332687399235102
68,28.9,0.020332687399235102
68,27.5,0.02043064045376948
68,28.23,0.04661060142711519
68,26.20,0.01655164546854503
68,27,0.016981640349786564
68,26,0.0008817732609731264
68,32.5,0.0012607811112066247
68,26.5,0.00961702785145578
68,26.51.7,0.00961702785145578
68,26.7,0.00961702785145578
68,26.52,0.00961702785145578
68,29,0.0024347947070544446
68,30,0.00019877802298570393
68,31.0,0.06380355491626426
68,32.1,7.567731194187983e-05
68,32.2,0.12128090185174678
68,32.3,0.12128090185174678
68,32.4,0.12128090185174678
68,32.9,0.12128090185174678
68,38.21,0.00024251165491867877
68,35.1,0.04758253098166189
68,35.2,0.01642634601236687
68,35.3,0.13553573881724734
68,36,0.0699109856269752
68,41,0.12499115702404383
68,45,0.012885903399982296
68,46,0.011354995493946474
68,47,0.19146002722755823
68,55.1,0.004408863401358818
68,55.2,0.004408863401358818
68,56.1,0.0033899143861038246
68,56.3,0.0033899143861038246
68,56.2,0.0033899143861038246
68,49.1,0.0017585794083390303
68,49.3,0.00858221644398853
68,49.5,0.00030590756347453413
68,50,0.009748333194832424
68,51,0.002497942870577172
68,52,0.002623231672651858
68,53,0.009471815544658707
68,64,0.02514154858311404
68,65.20,0.0713323482783754
68,66,0.0007308839054723482
68,68,0.16481895663549284
77,01.1,4.751589766745899e-05
77,01.4,4.751589766745899e-05
77,01.6,0.00020475319926873848
77,01.7,0.0
77,02,0.0
77,03,0.0
77,05,5.160921502383952e-05
77,06.10,0.0
77,09.1,0.0
77,07.21,0.0
77,07.1,0.0
77,07.2,0.0
77,08,0.00040500393683951034
77,10.1,0.0003466599550766688
77,10.2,5.618293162537221e-05
77,10.3,1.7943978897880822e-05
77,10.4,5.26780187797137e-05
77,10.5,1.1707591202135465e-05
77,10.6,6.728026266214543e-06
77,10.9,0.0
77,10.8,1.5995041537123484e-05
77,11.0,4.636111600478445e-05
77,12,0.0
77,13,0.00020728937596885245
77,14,0.0014598116746263462
77,15,3.0817590680760583e-05
77,16,0.0004250613622417673
77,17,0.0001502639636962264
77,58.1,0.0005873715124816446
77,18.1,0.002196815798176406
77,18.2,0.002196815798176406
77,19.1,0.0
77,19.2,0.003338334249342703
77,20.1,0.00018533182821424356
77,20.2,0.0005049882990516071
77,20.3,0.0005842125158940169
77,21.1,2.107974679008156e-06
77,20.4,0.0003662281319548131
77,20.5,0.0005815702396470469
77,20.6,0.0
77,22.1,0.0015825851043214263
77,22.2,0.0005017334997381119
77,23.1,0.0003260495832493509
77,23.4,0.00021642627318767046
77,23.3,0.00021642627318767046
77,23.32,0.00021642627318767046
77,23.5,0.0016369881367079976
77,23.6,0.00011577305756645028
77,23.7,0.00011577305756645028
77,23.9,0.00011577305756645028
77,24.1,0.0006111880041003004
77,24.51,0.0006111880041003004
77,24.3,0.0006111880041003004
77,24.4,2.2180185489722643e-05
77,24.5,0.0
77,25.1,0.002447606212180143
77,25.2,0.002447606212180143
77,25.3,0.002447606212180143
77,25.5,0.0001594190062881941
77,25.6,0.0001594190062881941
77,25.7,0.0007421092610184768
77,25.9,0.0007421092610184768
77,28.1,0.002834982730619696
77,28.2,0.002834982730619696
77,28.3,0.002834982730619696
77,28.4,0.002834982730619696
77,28.9,0.002834982730619696
77,27.5,0.009196541659783028
77,28.23,0.0045871559633027525
77,26.20,0.0008669366337763075
77,27,0.0014318869410253222
77,26,0.00042220499360153934
77,32.5,9.551372054595642e-06
77,26.5,0.0009621709948754443
77,26.51.7,0.0009621709948754443
77,26.7,0.0009621709948754443
77,26.52,0.0009621709948754443
77,29,0.004343872516136726
77,30,0.010189912813347437
77,31.0,0.003647385184424124
77,32.1,0.0
77,32.2,0.0034046416614651313
77,32.3,0.0034046416614651313
77,32.4,0.0034046416614651313
77,32.9,0.0034046416614651313
77,38.21,0.0
77,35.1,0.004053489114874437
77,35.2,0.0006418791588420499
77,35.3,0.00046827496819433414
77,36,0.000754701724358672
77,41,0.0019137106941055897
77,45,0.01046254315135183
77,46,0.000960500883423652
77,47,0.0022169360036765873
77,55.1,0.001776232737238085
77,55.2,0.001776232737238085
77,56.1,7.423170188548521e-05
77,56.3,7.423170188548521e-05
77,56.2,7.423170188548521e-05
77,49.1,0.02229335509656985
77,49.3,0.0021124917606523746
77,49.5,0.0
77,50,0.0005241726701483664
77,51,0.0005701187257552604
77,52,0.006209918749774928
77,53,0.0015172727549874186
77,64,0.00441933383685918
77,65.20,0.0021270380569649154
77,66,1.1601331832894416e-05
77,68,0.0019785978819621378
77,77,0.028654263741314006
63,01.1,6.335453022327865e-06
63,01.4,6.335453022327865e-06
63,01.6,4.387568555758682e-05
63,01.7,0.0
63,02,2.2349240405191738e-05
63,03,1.7322766445801395e-05
63,05,6.153406406688558e-05
63,06.10,0.00032629687305966835
63,09.1,1.707421878334808e-05
63,07.21,0.0002269117313365101
63,07.1,0.0
63,07.2,9.849675195234634e-05
63,08,0.000123262067733764
63,10.1,4.2738898571096155e-05
63,10.2,1.872764387512407e-05
63,10.3,2.6915968346821232e-05
63,10.4,8.779669796618949e-06
63,10.5,1.1707591202135465e-05
63,10.6,1.3456052532429087e-05
63,10.9,2.587603310062155e-06
63,10.8,0.0003039057892053462
63,11.0,0.0010755778913109993
63,12,0.0
63,13,0.00022531453909657874
63,14,0.001015100833349446
63,15,9.245277204228175e-05
63,16,0.0001821691552464717
63,17,0.0009917421603950942
63,58.1,0.03330396475770925
63,18.1,0.015405269208358918
63,18.2,0.015405269208358918
63,19.1,4.140829615213409e-05
63,19.2,0.00039185395344691864
63,20.1,0.00018673585721586662
63,20.2,1.2316787781746514e-05
63,20.3,0.00030928897900271484
63,21.1,0.00020236556918478294
63,20.4,0.0007887990534411359
63,20.5,0.0011631404792940938
63,20.6,0.00013813244928565795
63,22.1,0.00039218581302426014
63,22.2,0.001469512342329198
63,23.1,0.0003912594998992211
63,23.4,0.00021642627318767046
63,23.3,0.00021642627318767046
63,23.32,0.00021642627318767046
63,23.5,0.00014128766656110693
63,23.6,0.00025878683456030064
63,23.7,0.00025878683456030064
63,23.9,0.00025878683456030064
63,24.1,0.00025169473631638585
63,24.51,0.00025169473631638585
63,24.3,0.00025169473631638585
63,24.4,0.0004267045208499023
63,24.5,0.00032140561388472255
63,25.1,0.0006367755999167851
63,25.2,0.0006367755999167851
63,25.3,0.0006367755999167851
63,25.5,0.0005432055029079207
63,25.6,0.0005432055029079207
63,25.7,0.0007867912322316312
63,25.9,0.0007867912322316312
63,28.1,0.002685094502110525
63,28.2,0.002685094502110525
63,28.3,0.002685094502110525
63,28.4,0.002685094502110525
63,28.9,0.002685094502110525
63,27.5,0.0009912440112340988
63,28.23,0.06903669724770642
63,26.20,0.20208749215764557
63,27,0.004973268680840482
63,26,0.03274517313206983
63,32.5,0.000802315252586034
63,26.5,0.005520192715124812
63,26.51.7,0.005520192715124812
63,26.7,0.005520192715124812
63,26.52,0.005520192715124812
63,29,0.00030608847745827305
63,30,0.0009046576447561052
63,31.0,0.006832425768005753
63,32.1,0.0004540638716512789
63,32.2,0.009060129754676655
63,32.3,0.009060129754676655
63,32.4,0.009060129754676655
63,32.9,0.009060129754676655
63,38.21,4.786414241816029e-05
63,35.1,0.0009395026092311924
63,35.2,0.000511857483076609
63,35.3,0.0015374231736380306
63,36,0.0026279792187489472
63,41,0.0020910236991755625
63,45,0.0010208798449993608
63,46,0.004384879225907436
63,47,0.00047113503076829695
63,55.1,0.015516661697444128
63,55.2,0.015516661697444128
63,56.1,0.0016743372758615
63,56.3,0.0016743372758615
63,56.2,0.0016743372758615
63,49.1,0.001178917044775877
63,49.3,0.003511256593227431
63,49.5,0.0006411205573995699
63,50,0.0003707562788854299
63,51,0.00819619137181145
63,52,0.0007084230915229503
63,53,0.034210162209824514
63,64,0.010818675467738433
63,65.20,0.0051672844530534345
63,66,0.0006032692553105096
63,68,0.018666621181657884
63,77,0.006448710991165413
63,63,0.2007204989361341
72,01.1,0.00022174085578147528
72,01.4,0.00022174085578147528
72,01.6,0.0011700182815356484
72,01.7,0.0
72,02,5.0285790911681414e-05
72,03,0.0006409423584946516
72,05,8.932364138741455e-05
72,06.10,9.991592788353799e-06
72,09.1,0.0006156204439107169
72,07.21,0.02064896755162242
72,07.1,0.0
72,07.2,7.504514434464482e-05
72,08,0.0005207193473650847
72,10.1,0.00019944819333178208
72,10.2,0.0006367398917542184
72,10.3,0.0005203753880385438
72,10.4,0.0002546104241019495
72,10.5,0.0002692745976491157
72,10.6,0.0002623930243823672
72,10.9,4.398925627105663e-05
72,10.8,0.001097659725485099
72,11.0,0.0006954167400717667
72,12,0.0
72,13,0.010085078769962863
72,14,0.007250720238210329
72,15,0.0009861629017843387
72,16,0.0010514675802822664
72,17,0.0018115155623378404
72,58.1,0.007306901615271659
72,18.1,0.006161320294168594
72,18.2,0.006161320294168594
72,19.1,0.00044513918363544143
72,19.2,0.0014289746141620005
72,20.1,0.005259492640079973
72,20.2,0.0005542554501785931
72,20.3,0.0022051158688156523
72,21.1,0.010021311624004773
72,20.4,0.0027326252922782205
72,20.5,0.013058114050794285
72,20.6,0.0023285184308153768
72,22.1,0.005213764337851929
72,22.2,0.00923588507153901
72,23.1,0.013771148761604403
72,23.4,0.0008224198381131478
72,23.3,0.0008224198381131478
72,23.32,0.0008224198381131478
72,23.5,0.0001900075515821783
72,23.6,0.0004794366619222412
72,23.7,0.0004794366619222412
72,23.9,0.0004794366619222412
72,24.1,0.007780779324043873
72,24.51,0.007780779324043873
72,24.3,0.007780779324043873
72,24.4,0.00510672365918138
72,24.5,0.009366677890354771
72,25.1,0.01633908300695569
72,25.2,0.01633908300695569
72,25.3,0.01633908300695569
72,25.5,0.019584920142886663
